#geneID	KO/WT_0h	KO/WT_2h	KO/WT_6h	KO/WT_12h	KO/WT_18h	KO/WT_24h
ENSMUSG00000054498	-0.199958	0.596861	0.147229	-0.272096	-0.761348	0.012385
ENSMUSG00000054509	0.089299	0.172561	0.364724	-0.813399	-0.061517	0.115234
ENSMUSG00000054519	-0.251195	0.350564	-0.388697	-0.466114	0.440130	-0.247455
ENSMUSG00000054520	0.448926	-0.440267	-0.390474	0.279513	-0.177524	-0.386073
ENSMUSG00000054526	-0.217457	0.165901	0.332453	0.255114	-0.160591	-0.028853
ENSMUSG00000054545	-0.122624	-0.342456	-0.163861	0.430580	-0.441124	0.159668
ENSMUSG00000054555	0.031108	0.164236	0.360284	0.150970	0.107215	-0.261445
ENSMUSG00000054568	-0.363473	0.220274	0.270704	0.239109	0.207044	0.412215
ENSMUSG00000054580	-0.328534	0.248195	-0.327682	0.416827	0.010509	-0.102929
ENSMUSG00000054582	0.654883	-0.778021	0.175537	0.227480	0.157644	-0.079293
ENSMUSG00000054594	-0.082659	-0.406281	-0.296392	-0.258334	-0.119143	-0.784002
ENSMUSG00000054611	0.058117	0.283853	0.501349	-0.051721	-0.046057	-0.354963
ENSMUSG00000054630	0.410330	-0.501107	-0.381694	-0.157773	-0.076630	-0.069570
ENSMUSG00000054640	0.201094	-0.115063	-0.616505	0.615916	0.352224	0.296985
ENSMUSG00000054641	-0.312950	0.221482	0.066963	-0.210878	0.174661	-0.110089
ENSMUSG00000054648	0.294699	0.082687	0.203961	-0.167858	0.401014	-0.255109
ENSMUSG00000054662	-0.152917	0.187946	0.394806	-0.286358	-0.599364	0.144261
ENSMUSG00000054666	-0.404770	-0.203425	0.445320	0.436074	0.480921	-0.156275
ENSMUSG00000054667	-0.222912	-0.096058	-0.572358	0.259486	-0.209810	0.592093
ENSMUSG00000054693	-0.465049	0.084053	-0.413900	0.796149	-0.511708	-0.649420
ENSMUSG00000054702	0.586577	-0.316479	-0.020248	-0.405445	0.063488	-0.319461
ENSMUSG00000054717	-0.153237	-0.335090	0.189977	0.156086	0.981967	0.192523
ENSMUSG00000054720	-0.222527	-0.374150	-0.235534	-0.631922	0.476189	-0.252674
ENSMUSG00000054733	-0.041474	-0.259764	0.300193	-0.458788	-0.660776	-0.490188
ENSMUSG00000054757	0.214132	-0.038468	0.273664	0.132132	-0.315188	-0.277184
ENSMUSG00000054759	-0.834684	-0.147256	-0.134717	-0.673749	-0.264618	0.377940
ENSMUSG00000054763	0.008271	-0.002565	0.315663	-0.385854	0.233946	-0.446090
ENSMUSG00000054764	0.184531	-0.112714	0.336499	-0.136682	0.175302	-0.320367
ENSMUSG00000054766	0.342076	0.179109	-0.086809	0.066100	0.481878	0.223356
ENSMUSG00000054793	0.059269	0.317978	0.260676	0.091163	-0.308182	-0.055304
ENSMUSG00000054808	0.521311	0.029683	-0.003715	0.073372	-0.065359	0.567546
ENSMUSG00000054823	0.095327	-0.359500	0.169031	0.043207	0.031545	0.217335
ENSMUSG00000054827	0.307721	0.499452	-0.162751	-0.066607	0.687963	-0.453406
ENSMUSG00000054855	-0.154940	0.490064	0.648977	-0.236362	-0.223671	0.190602
ENSMUSG00000054889	0.116172	-0.181549	0.181781	0.257031	0.253611	-0.303951
ENSMUSG00000054890	-0.195570	-0.263925	0.039458	-0.241749	0.222659	-0.468516
ENSMUSG00000054892	0.027313	0.457419	0.370112	-0.364751	-0.019541	0.464548
ENSMUSG00000054893	-0.393295	0.402844	-0.245581	0.088524	0.076135	0.324811
ENSMUSG00000054894	0.007750	0.608350	-0.160684	-0.425825	-0.036981	-0.657527
ENSMUSG00000054901	0.116797	0.049413	0.094572	-0.201391	-0.024982	-0.311955
ENSMUSG00000054931	0.188178	0.413152	0.022059	0.229500	-0.031912	0.243907
ENSMUSG00000054932	-0.266692	0.267547	-0.187853	-0.246256	-0.563038	-0.619493
ENSMUSG00000054934	-0.053683	0.277077	-0.319571	0.214482	-0.135425	-0.023526
ENSMUSG00000054938	-0.089004	-0.140427	0.009052	-0.364776	0.076301	-0.295911
ENSMUSG00000054940	0.851818	-0.308054	0.115912	-0.233279	-0.893771	-0.443373
ENSMUSG00000054942	0.026772	-0.425843	0.243716	-0.124060	-0.554878	0.172139
ENSMUSG00000054958	-0.009870	-0.604098	-0.156780	0.285303	0.097262	0.267048
ENSMUSG00000054967	-0.065396	0.080987	-0.472566	0.373279	0.067067	0.162398
ENSMUSG00000054978	0.305058	0.510943	0.472534	0.285929	0.027769	0.726793
ENSMUSG00000054988	-0.012843	-0.437816	0.089434	0.190692	0.369769	0.079888
ENSMUSG00000055022	-0.417609	-0.233687	0.410623	0.443841	-0.015022	-0.504148
ENSMUSG00000055024	0.259083	0.007742	0.216263	-0.412862	0.151884	0.053076
ENSMUSG00000055026	0.024732	0.280948	0.600187	0.197972	0.490813	-0.017558
ENSMUSG00000055027	0.316986	-0.147985	0.133647	0.300031	-0.006067	-0.140387
ENSMUSG00000055033	-0.493069	0.165812	0.477347	0.098667	0.092572	0.215258
ENSMUSG00000055065	-0.310981	0.353116	0.180369	0.558196	0.281008	-0.075694
ENSMUSG00000055067	-0.042709	-0.026978	-0.161109	-0.322977	-0.057911	0.403711
ENSMUSG00000055069	-0.023892	-0.424625	-0.561733	0.140965	-0.539148	0.162978
ENSMUSG00000055078	-0.455331	0.101040	-0.418036	-0.384099	0.065357	0.061107
ENSMUSG00000055088	0.675903	-0.181762	-0.234831	0.332615	-0.033113	-0.364200
ENSMUSG00000055095	-0.727807	0.183818	-0.051875	-0.038757	0.187017	-0.058342
ENSMUSG00000055116	-0.072133	0.107920	-0.113724	0.228452	0.386201	-0.213776
ENSMUSG00000055148	-0.293582	0.372356	-0.050634	0.179434	0.266049	-0.063777
ENSMUSG00000055150	0.101307	-0.229089	0.124141	0.093723	0.531870	-0.107144
ENSMUSG00000055170	-0.067573	0.271622	-0.021743	0.247936	-0.079152	-0.079876
ENSMUSG00000055172	-0.085645	0.512453	0.420977	-0.015142	-0.089550	-0.035812
ENSMUSG00000055239	0.680570	0.371027	0.179533	0.276008	-0.071464	0.621798
ENSMUSG00000055254	-0.166190	-0.158345	0.270679	0.231661	-0.267304	0.159199
ENSMUSG00000055301	0.484739	-0.964677	-0.599725	0.584113	0.033684	-0.146628
ENSMUSG00000055320	0.236456	0.068216	-0.214533	0.432762	0.063561	0.110106
ENSMUSG00000055334	-0.332675	0.525733	-0.102390	-0.204110	-0.213648	0.478429
ENSMUSG00000055341	0.285450	0.722466	-0.138586	0.273608	0.472350	0.258651
ENSMUSG00000055368	0.007512	-0.979127	0.271060	0.052731	0.336157	-0.227013
ENSMUSG00000055371	-0.253023	0.203139	-0.476462	0.743151	-0.051906	0.737530
ENSMUSG00000055373	0.438965	0.478233	0.858009	0.217831	-0.264964	0.299881
ENSMUSG00000055401	0.502315	0.041183	0.498217	0.426767	-0.065570	-0.417316
ENSMUSG00000055415	-0.357304	0.040413	-0.123176	0.538541	0.364528	-0.039293
ENSMUSG00000055435	0.411967	-0.486588	0.175165	0.054551	-0.208211	-0.541169
ENSMUSG00000055436	0.136771	0.270968	0.041491	-0.135053	-0.178125	-0.096600
ENSMUSG00000055447	-0.052313	-0.321525	-0.428632	0.017816	0.005212	0.481319
ENSMUSG00000055471	0.445241	-0.379331	0.135814	0.474049	-0.611649	-0.190909
ENSMUSG00000055480	-0.324079	-0.152783	-0.004111	-0.038240	-0.094203	0.007084
ENSMUSG00000055489	-0.349561	-0.210157	0.622978	0.176628	-0.283961	0.068462
ENSMUSG00000055523	0.869871	-0.072206	-0.943357	0.340943	-0.120473	-0.059188
ENSMUSG00000055531	0.324692	0.551647	0.292538	-0.125197	-0.519500	0.253668
ENSMUSG00000055540	0.398265	-0.127275	-0.201524	-0.580571	0.264232	0.226953
ENSMUSG00000055541	-0.271717	-0.196407	0.012951	0.045492	0.276504	-0.055280
ENSMUSG00000055546	0.229594	0.168588	-0.007458	0.052058	0.083304	0.155799
ENSMUSG00000055547	-0.032668	-0.058987	0.711345	-0.366083	0.592790	0.663921
ENSMUSG00000055561	0.128432	0.292166	0.721568	0.653001	0.238479	-0.319492
ENSMUSG00000055567	-0.205409	-0.778288	0.076717	-0.083111	0.270063	0.117903
ENSMUSG00000055571	-0.011663	-0.252838	-0.384952	-0.200586	-0.430284	-0.096207
ENSMUSG00000055610	0.329334	-0.471095	-0.668084	-0.110221	-0.330430	0.168192
ENSMUSG00000055629	-0.114327	0.523082	0.408402	0.315985	0.168023	-0.318381
ENSMUSG00000055652	-0.036089	-0.327298	0.067629	-0.378008	0.122677	0.015866
ENSMUSG00000055653	-0.667927	-0.328328	0.040644	-0.869611	0.075149	-0.179972
ENSMUSG00000055681	-0.108048	-0.759106	-0.608825	0.115591	0.101157	0.441451
ENSMUSG00000055723	0.013788	-0.157320	0.215861	0.302147	-0.268092	0.059191
ENSMUSG00000055725	0.261208	0.151358	-0.128247	-0.200471	-0.047754	0.671504
ENSMUSG00000055737	0.417351	0.048573	0.127217	-0.092702	-0.857636	-0.891839
ENSMUSG00000055760	0.129794	0.402983	-0.486159	0.198939	0.203905	-0.071754
ENSMUSG00000055762	0.173145	0.505334	0.215531	-0.792404	-0.414835	-0.443046
ENSMUSG00000055775	-0.007839	0.365014	0.448689	-0.501853	-0.184507	-0.335806
ENSMUSG00000055780	0.059862	-0.255215	0.469131	-0.164533	-0.562349	-0.222681
ENSMUSG00000055782	0.664217	0.668322	-0.884247	0.175761	0.372662	-0.466566
ENSMUSG00000055799	-0.439247	0.206931	0.238368	0.440008	-0.649376	0.082315
ENSMUSG00000055805	-0.033325	-0.311393	0.284870	0.080984	-0.105649	0.140780
ENSMUSG00000055811	0.670193	-0.050455	0.003261	-0.131235	0.144001	0.350455
ENSMUSG00000055817	-0.035589	-0.307215	-0.534424	0.589126	0.147840	0.161974
ENSMUSG00000055820	-0.012448	-0.817526	-0.073600	-0.417817	0.123191	0.328671
ENSMUSG00000055835	0.027582	0.038641	0.642274	-0.251929	-0.384089	0.253511
ENSMUSG00000055838	0.069884	0.505561	-0.017684	-0.705557	-0.035588	0.069477
ENSMUSG00000055839	0.388763	-0.259023	-0.284063	0.254532	-0.236354	0.404760
ENSMUSG00000055850	0.789152	-0.210413	-0.487900	-0.329362	-0.110536	0.123797
ENSMUSG00000055862	-0.441172	0.122892	0.034704	-0.242284	-0.494380	-0.265381
ENSMUSG00000055866	0.150334	-0.179290	-0.273294	-0.166557	-0.504854	0.263408
ENSMUSG00000055884	0.202512	-0.210844	0.831369	-0.553208	0.070219	0.417972
ENSMUSG00000055932	-0.003965	0.171142	-0.207264	-0.281337	-0.500058	0.032592
ENSMUSG00000055937	-0.070584	0.026785	0.107051	0.167423	-0.231570	0.345028
ENSMUSG00000055971	0.131573	-0.381044	0.330981	-0.084018	-0.108218	0.304564
ENSMUSG00000055976	0.087807	0.001656	0.755656	-0.236774	0.161638	0.667524
ENSMUSG00000055978	-0.073428	-0.265321	-0.327634	-0.147486	0.189694	0.008076
ENSMUSG00000055980	-0.133296	0.295606	0.358908	0.015621	0.218109	0.099212
ENSMUSG00000055991	-0.087616	0.023464	-0.832825	-0.066286	0.167095	-0.513156
ENSMUSG00000055994	-0.274610	-0.251736	0.465920	0.269802	0.024613	-0.472206
ENSMUSG00000056025	-0.074375	-0.304973	-0.203197	0.194605	-0.091085	0.746204
ENSMUSG00000056035	-0.228731	0.046528	0.412812	0.170843	-0.250624	-0.034717
ENSMUSG00000056043	0.332053	0.537233	-0.648444	0.231986	-0.315784	-0.202328
ENSMUSG00000056050	0.219187	0.006559	-0.006012	-0.286083	0.156871	-0.194417
ENSMUSG00000056054	0.354989	-0.904985	-0.062853	0.095201	0.380227	-0.294621
ENSMUSG00000056055	-0.021014	-0.244872	0.143668	-0.102810	-0.246189	0.313750
ENSMUSG00000056071	0.347237	-0.357456	-0.035164	-0.241932	-0.198085	0.208290
ENSMUSG00000056073	0.351558	-0.326140	0.153580	0.026403	-0.661668	-0.001692
ENSMUSG00000056076	-0.624175	0.298446	-0.331227	0.309436	-0.714097	0.116937
ENSMUSG00000056078	0.226919	-0.040177	0.473142	0.592121	-0.218054	-0.266775
ENSMUSG00000056091	0.051507	-0.014705	-0.023727	0.087310	-0.368357	-0.429290
ENSMUSG00000056116	0.270764	0.005676	-0.167982	-0.204521	0.086045	0.379608
ENSMUSG00000056124	0.545336	0.015136	0.177165	-0.000215	0.032057	0.534357
ENSMUSG00000056130	0.133934	-0.040856	-0.213530	0.301654	0.053579	0.059414
ENSMUSG00000056131	0.245918	0.598075	-0.269941	0.170233	-0.470896	-0.379233
ENSMUSG00000056148	-0.191457	-0.862855	0.047112	-0.035366	0.216660	-0.378620
ENSMUSG00000056153	0.176669	-0.160434	-0.639124	-0.058133	-0.195201	-0.533340
ENSMUSG00000056162	-0.309176	0.476705	0.270192	0.792345	-0.426791	-0.352444
ENSMUSG00000056167	0.151496	0.056705	0.366426	-0.423808	0.147361	-0.518397
ENSMUSG00000056174	0.106887	0.187473	0.204121	-0.315090	0.250457	0.394908
ENSMUSG00000056184	-0.295115	0.065018	0.790230	0.039028	0.193808	-0.675395
ENSMUSG00000056201	-0.377172	-0.393638	-0.229000	0.421871	-0.286828	0.189794
ENSMUSG00000056203	-0.085340	0.430534	0.064164	-0.041799	0.601006	-0.026486
ENSMUSG00000056214	0.265382	0.238690	-0.015651	0.346711	-0.471203	-0.203452
ENSMUSG00000056216	-0.287744	0.153645	-0.871951	-0.569104	-0.304557	-0.475075
ENSMUSG00000056220	0.679305	0.302652	-0.512333	0.116606	-0.309125	-0.278715
ENSMUSG00000056228	0.157424	0.240766	0.206298	-0.652597	-0.105705	0.895533
ENSMUSG00000056234	-0.147864	0.159145	0.717509	0.726284	0.697880	0.273148
ENSMUSG00000056258	-0.351181	0.061463	0.431843	-0.054869	0.006900	0.601998
ENSMUSG00000056267	-0.239657	0.104292	-0.077599	0.016545	-0.408740	0.251045
ENSMUSG00000056268	0.570221	-0.124820	-0.135162	0.011623	-0.099775	-0.128996
ENSMUSG00000056271	-0.332186	0.513310	0.221378	-0.334206	-0.297819	-0.105225
ENSMUSG00000056281	0.162493	0.366689	0.092677	0.007011	0.075739	-0.101512
ENSMUSG00000056305	0.352793	-0.182614	-0.035426	-0.147835	0.272553	-0.219013
ENSMUSG00000056342	-0.205521	0.468037	-0.322787	0.358858	0.259375	-0.395342
ENSMUSG00000056350	-0.302926	0.476775	0.422496	0.294053	-0.665157	-0.047230
ENSMUSG00000056367	-0.137997	0.112473	-0.254245	0.139710	0.027392	0.057583
ENSMUSG00000056370	0.028644	-0.218725	-0.019535	0.112506	0.319919	-0.231058
ENSMUSG00000056379	0.126757	0.230081	-0.192477	0.235512	-0.237201	0.069147
ENSMUSG00000056380	-0.083961	0.253899	0.151187	0.609666	0.531535	0.044006
ENSMUSG00000056394	0.248417	0.106772	-0.056073	0.019998	0.026836	0.480514
ENSMUSG00000056423	0.206220	-0.310384	0.296876	0.276505	0.041140	0.535220
ENSMUSG00000056426	-0.498822	-0.198379	-1.076706	-0.387293	0.569793	-0.298401
ENSMUSG00000056427	0.129996	-0.607065	-0.147048	-0.211236	0.110877	-0.085863
ENSMUSG00000056429	-0.036737	-0.121700	0.066381	0.234693	0.313499	0.271048
ENSMUSG00000056436	-0.603402	-0.260826	0.887611	-0.020448	-0.190814	0.273288
ENSMUSG00000056476	0.679774	-0.030625	0.002911	-0.151963	-0.455823	0.532724
ENSMUSG00000056486	-0.065241	0.127698	-0.178140	0.332961	0.635217	0.029470
ENSMUSG00000056492	0.106237	-0.151837	0.147224	-0.511532	0.118274	0.007150
ENSMUSG00000056493	-0.550824	-0.682745	0.323762	-0.397524	-0.340739	-0.282974
ENSMUSG00000056494	0.566103	-0.833922	0.318844	0.230840	0.154813	0.204346
ENSMUSG00000056501	0.184982	-0.261620	-0.454169	0.020896	-0.017102	0.276935
ENSMUSG00000056515	-0.456158	0.096157	-0.023438	0.537763	-0.763575	-0.206579
ENSMUSG00000056529	0.532051	-0.754516	-0.212302	-0.361473	0.186835	-0.171296
ENSMUSG00000056536	-0.089477	-0.210153	0.527683	-0.158814	0.055029	-0.084752
ENSMUSG00000056537	0.122614	0.386869	0.156312	0.398863	-0.003135	0.034642
ENSMUSG00000056544	-0.357872	-0.063112	-0.602523	0.210559	0.019098	-0.035244
ENSMUSG00000056553	-0.431407	0.151082	0.094772	-0.154594	-0.275165	-0.211308
ENSMUSG00000056564	0.131894	-0.070344	-0.019437	-0.081956	0.634043	0.042583
ENSMUSG00000056569	-0.014252	0.217642	0.177055	0.536899	-0.951408	-0.021735
ENSMUSG00000056592	0.260737	0.290244	0.145522	0.451714	-0.162527	0.573839
ENSMUSG00000056600	0.761149	-0.738663	0.200274	-0.083221	0.221507	0.726974
ENSMUSG00000056605	-0.013181	-0.161978	0.240909	-0.288257	-0.255393	0.082251
ENSMUSG00000056608	-0.318980	0.029288	-0.270536	-0.439654	0.403226	0.672775
ENSMUSG00000056632	-0.080155	-0.017517	-0.271058	0.039962	0.370479	0.267420
ENSMUSG00000056643	0.291172	-0.388174	-0.346318	-0.228437	0.291205	0.520921
ENSMUSG00000056656	-0.150932	-0.228978	0.099184	0.629002	-0.547422	0.078808
ENSMUSG00000056666	0.228241	-0.330409	0.549388	-0.369161	0.157325	0.213684
ENSMUSG00000056673	0.165505	-0.343934	0.196872	-0.438356	0.168794	-0.484717
ENSMUSG00000056696	-0.136650	0.069133	0.486867	1.101902	-0.632179	1.128335
ENSMUSG00000056749	0.340581	-0.161787	-0.068424	0.028096	-0.021201	0.390448
ENSMUSG00000056752	0.038570	-0.149594	-0.073038	0.225886	-0.699850	-0.223274
ENSMUSG00000056755	-0.079377	-0.529061	0.397973	0.589877	0.046034	0.048225
ENSMUSG00000056758	-0.684338	-0.495161	-0.330083	-0.468239	-0.213818	-0.394177
ENSMUSG00000056770	-0.200985	0.034073	-0.311431	-0.023160	-0.020503	0.111703
ENSMUSG00000056782	0.504052	-0.403683	-0.357193	-0.155612	-0.394055	0.171529
ENSMUSG00000056812	-0.567035	-0.007579	-0.186811	-0.537535	0.348637	-0.350995
ENSMUSG00000056820	-0.402263	-0.243135	-0.282073	0.000571	0.005216	0.420914
ENSMUSG00000056822	0.309571	0.288943	-0.019849	-0.172193	0.200492	0.479688
ENSMUSG00000056832	-0.111674	-0.760722	0.314332	-0.211922	-0.311187	-0.028501
ENSMUSG00000056851	0.169348	0.490102	0.092542	-0.095470	0.174672	0.327804
ENSMUSG00000056853	0.059244	0.616555	0.402586	-0.065570	0.319272	-0.033914
ENSMUSG00000056858	0.312065	-0.290884	-0.225767	0.439743	-0.130312	-0.217112
ENSMUSG00000056863	-0.099161	0.023439	-0.571029	-0.047530	-0.413419	-0.342893
ENSMUSG00000056870	0.307147	0.093116	0.353266	0.145118	0.074128	-0.120759
ENSMUSG00000056880	-0.290570	0.365278	-0.472145	0.309127	-0.102625	0.347075
ENSMUSG00000056883	-0.219894	0.240557	-0.424898	0.113123	-0.215337	-0.243610
ENSMUSG00000056885	-0.267022	-0.637765	0.125150	-0.441367	0.442785	-0.000123
ENSMUSG00000056888	-0.020423	0.010097	0.029316	-0.190512	0.343141	-0.333743
ENSMUSG00000056895	0.316681	0.040482	-0.079929	-0.144719	-0.728430	0.193995
ENSMUSG00000056900	-0.163854	-0.312121	0.404990	0.177123	0.322428	0.075164
ENSMUSG00000056917	0.251949	-0.296098	0.383812	-0.449697	-0.460775	0.376007
ENSMUSG00000056919	0.629425	-0.372920	-0.295420	0.528777	-0.254918	0.276482
ENSMUSG00000056921	-0.351007	0.970864	0.327501	0.155005	-0.001460	0.519088
ENSMUSG00000056941	-0.421702	-0.127473	-0.209393	-0.569375	-0.001030	-0.438785
ENSMUSG00000056946	-0.967954	0.365213	-0.445051	-0.406424	-0.162116	0.940143
ENSMUSG00000056959	-0.539583	-0.655557	-0.316211	0.255042	-0.343308	0.757800
ENSMUSG00000056961	0.227668	-0.373153	0.228777	0.551591	0.580374	0.051651
ENSMUSG00000056962	0.299483	-0.027806	-0.113177	-0.048157	-0.265512	-0.116058
ENSMUSG00000056973	-0.025213	0.145648	0.215035	0.290998	0.161267	0.598040
ENSMUSG00000056978	-0.147986	-0.760797	0.086860	-0.023425	0.178821	0.208105
ENSMUSG00000056995	-0.720790	0.148933	0.185757	-0.229945	-0.507646	-0.505637
ENSMUSG00000057000	-0.400429	0.511918	-0.087859	-0.474579	0.298291	-0.053703
ENSMUSG00000057037	0.088269	0.014087	-0.004916	0.356320	-0.351400	0.138019
ENSMUSG00000057050	0.145403	-0.039101	0.430653	0.930824	-0.395604	0.228585
ENSMUSG00000057058	0.279660	0.102082	-0.385584	-0.489158	0.008116	-0.088845
ENSMUSG00000057067	0.134172	-0.230518	-0.135612	-0.128954	-0.194694	-0.036267
ENSMUSG00000057069	0.307169	-0.440320	-0.733568	-0.141427	0.037855	-0.232442
ENSMUSG00000057074	-0.146203	-0.340745	-0.553473	-0.339116	0.523737	-0.242981
ENSMUSG00000057092	0.438402	0.112825	-0.033819	0.075317	-0.217127	0.538382
ENSMUSG00000057101	-0.730731	0.245043	0.145669	0.306264	-0.310295	0.782399
ENSMUSG00000057103	-0.135459	-0.561024	-0.398141	0.342494	0.149876	-0.804227
ENSMUSG00000057113	-0.599196	-0.378614	0.269145	0.044690	-0.062380	-0.629844
ENSMUSG00000057116	0.297871	0.716675	-0.547454	-0.555205	0.552288	0.213947
ENSMUSG00000057123	-0.014382	0.422300	0.421218	-0.069458	-1.147065	0.389596
ENSMUSG00000057134	0.195308	-0.284805	0.330795	-0.223886	0.489856	-0.215253
ENSMUSG00000057143	0.360281	0.102743	0.328949	0.160149	-0.108337	0.458957
ENSMUSG00000057147	0.237019	0.063904	0.494376	-0.234218	0.017919	-0.148314
ENSMUSG00000057149	0.413723	0.022000	0.176060	-0.065530	-0.252625	0.599240
ENSMUSG00000057163	-0.120317	0.238469	-0.269786	0.073118	0.443912	0.319919
ENSMUSG00000057177	0.580777	-0.099720	0.346762	-0.021965	0.160923	0.247804
ENSMUSG00000057179	-0.475032	-0.044693	-0.076549	-0.594340	0.075587	0.075827
ENSMUSG00000057182	-0.195276	-0.103442	-0.257403	0.201854	0.723230	-0.104279
ENSMUSG00000057193	0.344221	0.590698	-0.266127	0.141802	-0.099731	-0.168836
ENSMUSG00000057207	-0.974938	-0.846555	0.143263	-0.007754	-0.230513	-0.424212
ENSMUSG00000057228	0.296363	0.472120	-0.371886	-0.114065	-1.069416	0.623196
ENSMUSG00000057229	0.776034	-0.485518	0.126439	-0.369230	0.027929	-0.915015
ENSMUSG00000057230	-0.662981	0.026067	0.075862	0.073994	0.575242	-0.185952
ENSMUSG00000057236	0.285939	0.159547	0.295975	-0.341822	-0.106580	-0.082333
ENSMUSG00000057244	-0.656055	0.180874	1.230422	-0.204680	0.570962	0.208782
ENSMUSG00000057270	-0.268364	-0.433222	-0.150357	0.014317	0.018491	0.065858
ENSMUSG00000057278	0.331905	-0.220250	0.056764	0.193413	-0.130709	0.000872
ENSMUSG00000057286	0.290805	0.112611	0.386061	0.068426	-0.158244	0.304176
ENSMUSG00000057315	-0.008354	-0.208209	0.083904	0.099923	-0.427626	0.546920
ENSMUSG00000057321	0.044433	-0.520136	0.072948	-0.762229	-0.043130	-0.570043
ENSMUSG00000057322	-0.055316	0.358647	-0.216946	-0.386102	0.251327	0.142407
ENSMUSG00000057329	0.055896	0.142304	0.116757	-0.358629	-0.101068	0.281846
ENSMUSG00000057337	-0.126005	0.116827	0.034902	0.079281	-0.036545	0.370303
ENSMUSG00000057342	0.040436	-0.214460	0.375497	-0.333065	-0.152049	0.444606
ENSMUSG00000057346	-0.222970	0.221558	0.085549	-0.143415	0.741622	0.564255
ENSMUSG00000057349	-0.010733	-0.159445	-0.460364	0.005994	-0.783856	0.501292
ENSMUSG00000057363	-0.338741	0.114539	-0.618577	0.127996	-0.142825	-0.187292
ENSMUSG00000057367	-0.306936	-0.367679	-1.465742	-0.407136	-1.330517	-1.231752
ENSMUSG00000057378	0.494419	-0.070254	0.436968	0.185996	0.021272	0.050019
ENSMUSG00000057388	0.597145	0.181070	-0.112783	-0.122576	-0.306247	0.372757
ENSMUSG00000057396	-0.094952	0.084087	-0.009884	0.895334	0.123807	0.199435
ENSMUSG00000057400	-0.355213	-0.661112	-0.345875	0.329445	0.225804	-0.405838
ENSMUSG00000057406	-0.057427	0.263275	-0.328720	0.397782	-0.437297	-0.158488
ENSMUSG00000057409	0.404355	-0.053959	0.000585	-0.062995	-0.233096	0.041375
ENSMUSG00000057421	-0.620309	-0.024732	0.540049	0.366589	0.032345	0.452345
ENSMUSG00000057424	0.245516	0.678171	0.365401	0.260898	0.097568	-0.296830
ENSMUSG00000057425	-0.082404	0.373980	-0.033465	0.321495	-0.378218	0.161791
ENSMUSG00000057439	-0.235949	0.318203	0.403665	0.120530	-0.510284	0.063714
ENSMUSG00000057440	0.563036	0.405405	0.193502	-0.282094	0.205515	0.163094
ENSMUSG00000057443	-0.008380	0.169560	-0.174943	-0.150886	-0.048305	-0.427638
ENSMUSG00000057444	0.078209	0.156783	-0.541813	-0.005395	-0.544526	-0.205754
ENSMUSG00000057447	-0.768556	-0.292176	-0.098432	-0.099330	-0.097019	0.331678
ENSMUSG00000057454	-0.000625	-0.005856	-0.052974	-0.162045	-0.435671	0.027135
